topic,svg_code,response,score
" 'Black and white abstract spiral',","<svg viewBox=""0 0 100 100"" width=""100"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <radialGradient id=""grad1"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%"">
      <stop offset=""0%"" style=""stop-color:rgb(0,0,0);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(255,255,255);stop-opacity:1"" />
    </radialGradient>
  </defs>
  <rect x=""0"" y=""0"" width=""100"" height=""100"" fill=""url(#grad1)"" />
  <path d=""M50,50 m-25,0 a25,25 0 1,0 50,0 a25,25 0 1,0 -50,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
  <path d=""M50,50 m-20,0 a20,20 0 1,1 40,0 a20,20 0 1,1 -40,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
  <path d=""M50,50 m-15,0 a15,15 0 1,0 30,0 a15,15 0 1,0 -30,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
  <path d=""M50,50 m-10,0 a10,10 0 1,1 20,0 a10,10 0 1,1 -20,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
  <path d=""M50,50 m-5,0 a5,5 0 1,0 10,0 a5,5 0 1,0 -10,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
</svg>","```svg
<svg viewBox=""0 0 100 100"" width=""100"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <radialGradient id=""grad1"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%"">
      <stop offset=""0%"" style=""stop-color:rgb(0,0,0);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(255,255,255);stop-opacity:1"" />
    </radialGradient>
  </defs>
  <rect x=""0"" y=""0"" width=""100"" height=""100"" fill=""url(#grad1)"" />
  <path d=""M50,50 m-25,0 a25,25 0 1,0 50,0 a25,25 0 1,0 -50,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
  <path d=""M50,50 m-20,0 a20,20 0 1,1 40,0 a20,20 0 1,1 -40,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
  <path d=""M50,50 m-15,0 a15,15 0 1,0 30,0 a15,15 0 1,0 -30,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
  <path d=""M50,50 m-10,0 a10,10 0 1,1 20,0 a10,10 0 1,1 -20,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
  <path d=""M50,50 m-5,0 a5,5 0 1,0 10,0 a5,5 0 1,0 -10,0"" fill=""none"" stroke=""black"" stroke-width=""2"" />
</svg>
```",0.12216777354478836
" 'Turquoise lagoon beneath a clear sky',","<svg viewBox=""0 0 200 100"" width=""200"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1"">
      <stop offset=""0%"" stop-color=""#87CEEB"" />
      <stop offset=""100%"" stop-color=""#B0E0E6"" />
    </linearGradient>
    <linearGradient id=""lagoonGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1"">
      <stop offset=""0%"" stop-color=""#40E0D0"" />
      <stop offset=""100%"" stop-color=""#20B2AA"" />
    </linearGradient>
  </defs>
  <rect x=""0"" y=""0"" width=""200"" height=""50"" fill=""url(#skyGradient)"" />
  <rect x=""0"" y=""50"" width=""200"" height=""50"" fill=""url(#lagoonGradient)"" />
</svg>","```svg
<svg viewBox=""0 0 200 100"" width=""200"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1"">
      <stop offset=""0%"" stop-color=""#87CEEB"" />
      <stop offset=""100%"" stop-color=""#B0E0E6"" />
    </linearGradient>
    <linearGradient id=""lagoonGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1"">
      <stop offset=""0%"" stop-color=""#40E0D0"" />
      <stop offset=""100%"" stop-color=""#20B2AA"" />
    </linearGradient>
  </defs>
  <rect x=""0"" y=""0"" width=""200"" height=""50"" fill=""url(#skyGradient)"" />
  <rect x=""0"" y=""50"" width=""200"" height=""50"" fill=""url(#lagoonGradient)"" />
</svg>
```",0.9969802498817444
" 'Abstract red and yellow swirls',","<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <radialGradient id=""redGradient"" cx=""50%"" cy=""50%"" r=""50%"">
      <stop offset=""0%"" stop-color=""red"" stop-opacity=""1"" />
      <stop offset=""100%"" stop-color=""red"" stop-opacity=""0"" />
    </radialGradient>
    <radialGradient id=""yellowGradient"" cx=""50%"" cy=""50%"" r=""50%"">
      <stop offset=""0%"" stop-color=""yellow"" stop-opacity=""1"" />
      <stop offset=""100%"" stop-color=""yellow"" stop-opacity=""0"" />
    </radialGradient>
  </defs>
  <g transform=""translate(100, 100)"">
    <path d=""M0,0 C30,-30 60,-30 90,0 S150,30 180,0"" fill=""none"" stroke=""url(#redGradient)"" stroke-width=""10"" />
    <path d=""M0,0 C-30,30 -60,30 -90,0 S-150,-30 -180,0"" fill=""none"" stroke=""url(#yellowGradient)"" stroke-width=""10"" />
  </g>
</svg>","```svg
<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <radialGradient id=""redGradient"" cx=""50%"" cy=""50%"" r=""50%"">
      <stop offset=""0%"" stop-color=""red"" stop-opacity=""1"" />
      <stop offset=""100%"" stop-color=""red"" stop-opacity=""0"" />
    </radialGradient>
    <radialGradient id=""yellowGradient"" cx=""50%"" cy=""50%"" r=""50%"">
      <stop offset=""0%"" stop-color=""yellow"" stop-opacity=""1"" />
      <stop offset=""100%"" stop-color=""yellow"" stop-opacity=""0"" />
    </radialGradient>
  </defs>
  <g transform=""translate(100, 100)"">
    <path d=""M0,0 C30,-30 60,-30 90,0 S150,30 180,0"" fill=""none"" stroke=""url(#redGradient)"" stroke-width=""10"" />
    <path d=""M0,0 C-30,30 -60,30 -90,0 S-150,-30 -180,0"" fill=""none"" stroke=""url(#yellowGradient)"" stroke-width=""10"" />
  </g>
</svg>
```",0.02272583730518818
" 'Denim jacket with embroidered patches',","<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <!-- Denim Jacket -->
  <rect x=""50"" y=""40"" width=""100"" height=""120"" fill=""#3b5998"" stroke=""#2c3e50"" stroke-width=""2"" rx=""10"" ry=""10""/>
  
  <!-- Collar -->
  <polygon points=""50,40 100,10 150,40"" fill=""#2c3e50"" stroke=""#2c3e50"" stroke-width=""2""/>
  
  <!-- Sleeves -->
  <rect x=""30"" y=""60"" width=""20"" height=""80"" fill=""#3b5998"" stroke=""#2c3e50"" stroke-width=""2"" rx=""5"" ry=""5""/>
  <rect x=""150"" y=""60"" width=""20"" height=""80"" fill=""#3b5998"" stroke=""#2c3e50"" stroke-width=""2"" rx=""5"" ry=""5""/>
  
  <!-- Embroidered Patches -->
  <circle cx=""80"" cy=""80"" r=""10"" fill=""#f39c12"" stroke=""#e67e22"" stroke-width=""2""/>
  <circle cx=""120"" cy=""120"" r=""10"" fill=""#e74c3c"" stroke=""#c0392b"" stroke-width=""2""/>
  <rect x=""90"" y=""140"" width=""20"" height=""10"" fill=""#27ae60"" stroke=""#2ecc71"" stroke-width=""2"" rx=""2"" ry=""2""/>
</svg>","```svg
<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <!-- Denim Jacket -->
  <rect x=""50"" y=""40"" width=""100"" height=""120"" fill=""#3b5998"" stroke=""#2c3e50"" stroke-width=""2"" rx=""10"" ry=""10""/>
  
  <!-- Collar -->
  <polygon points=""50,40 100,10 150,40"" fill=""#2c3e50"" stroke=""#2c3e50"" stroke-width=""2""/>
  
  <!-- Sleeves -->
  <rect x=""30"" y=""60"" width=""20"" height=""80"" fill=""#3b5998"" stroke=""#2c3e50"" stroke-width=""2"" rx=""5"" ry=""5""/>
  <rect x=""150"" y=""60"" width=""20"" height=""80"" fill=""#3b5998"" stroke=""#2c3e50"" stroke-width=""2"" rx=""5"" ry=""5""/>
  
  <!-- Embroidered Patches -->
  <circle cx=""80"" cy=""80"" r=""10"" fill=""#f39c12"" stroke=""#e67e22"" stroke-width=""2""/>
  <circle cx=""120"" cy=""120"" r=""10"" fill=""#e74c3c"" stroke=""#c0392b"" stroke-width=""2""/>
  <rect x=""90"" y=""140"" width=""20"" height=""10"" fill=""#27ae60"" stroke=""#2ecc71"" stroke-width=""2"" rx=""2"" ry=""2""/>
</svg>
```",7.147290034481557e-06
" 'Violet hexagons overlapping on a blue background',","<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""bgGradient"" x1=""0"" y1=""0"" x2=""1"" y2=""1"">
      <stop offset=""0%"" stop-color=""lightblue""/>
      <stop offset=""100%"" stop-color=""blue""/>
    </linearGradient>
  </defs>
  <rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""url(#bgGradient)"" />
  <polygon points=""100,30 130,50 130,90 100,110 70,90 70,50"" fill=""violet"" opacity=""0.8"" />
  <polygon points=""120,50 150,70 150,110 120,130 90,110 90,70"" fill=""violet"" opacity=""0.8"" transform=""translate(-20,20)"" />
  <polygon points=""80,70 110,90 110,130 80,150 50,130 50,90"" fill=""violet"" opacity=""0.8"" transform=""translate(20,-20)"" />
</svg>","```svg
<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""bgGradient"" x1=""0"" y1=""0"" x2=""1"" y2=""1"">
      <stop offset=""0%"" stop-color=""lightblue""/>
      <stop offset=""100%"" stop-color=""blue""/>
    </linearGradient>
  </defs>
  <rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""url(#bgGradient)"" />
  <polygon points=""100,30 130,50 130,90 100,110 70,90 70,50"" fill=""violet"" opacity=""0.8"" />
  <polygon points=""120,50 150,70 150,110 120,130 90,110 90,70"" fill=""violet"" opacity=""0.8"" transform=""translate(-20,20)"" />
  <polygon points=""80,70 110,90 110,130 80,150 50,130 50,90"" fill=""violet"" opacity=""0.8"" transform=""translate(20,-20)"" />
</svg>
```",0.957240104675293
" 'Pink and gray plaid skirt',","<svg viewBox=""0 0 100 100"" width=""100"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <pattern id=""plaidPattern"" width=""10"" height=""10"" patternUnits=""userSpaceOnUse"">
      <rect x=""0"" y=""0"" width=""10"" height=""10"" fill=""pink"" />
      <path d=""M0,0 L10,10 M10,0 L0,10"" stroke=""gray"" stroke-width=""1"" />
    </pattern>
  </defs>
  <rect x=""10"" y=""10"" width=""80"" height=""80"" fill=""url(#plaidPattern)"" />
</svg>","```svg
<svg viewBox=""0 0 100 100"" width=""100"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <pattern id=""plaidPattern"" width=""10"" height=""10"" patternUnits=""userSpaceOnUse"">
      <rect x=""0"" y=""0"" width=""10"" height=""10"" fill=""pink"" />
      <path d=""M0,0 L10,10 M10,0 L0,10"" stroke=""gray"" stroke-width=""1"" />
    </pattern>
  </defs>
  <rect x=""10"" y=""10"" width=""80"" height=""80"" fill=""url(#plaidPattern)"" />
</svg>
```",0.17888318002223969
" 'Snow-capped mountains under a starry sky',","<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <!-- Starry Sky -->
  <rect width=""200"" height=""200"" fill=""black"" />
  <circle cx=""30"" cy=""30"" r=""2"" fill=""white"" />
  <circle cx=""70"" cy=""50"" r=""1.5"" fill=""white"" />
  <circle cx=""110"" cy=""20"" r=""2"" fill=""white"" />
  <circle cx=""150"" cy=""40"" r=""1.5"" fill=""white"" />
  <circle cx=""180"" cy=""70"" r=""2"" fill=""white"" />
  <circle cx=""50"" cy=""80"" r=""1.5"" fill=""white"" />
  <circle cx=""90"" cy=""60"" r=""2"" fill=""white"" />
  <circle cx=""130"" cy=""90"" r=""1.5"" fill=""white"" />
  <circle cx=""170"" cy=""110"" r=""2"" fill=""white"" />

  <!-- Mountains -->
  <polygon points=""50,150 90,70 130,150"" fill=""#8B4513"" />
  <polygon points=""120,150 160,90 200,150"" fill=""#8B4513"" />
  <polygon points=""0,150 40,100 80,150"" fill=""#8B4513"" />

  <!-- Snow Caps -->
  <polygon points=""90,70 80,90 100,90"" fill=""white"" />
  <polygon points=""160,90 150,110 170,110"" fill=""white"" />
  <polygon points=""40,100 30,120 50,120"" fill=""white"" />
</svg>","```svg
<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <!-- Starry Sky -->
  <rect width=""200"" height=""200"" fill=""black"" />
  <circle cx=""30"" cy=""30"" r=""2"" fill=""white"" />
  <circle cx=""70"" cy=""50"" r=""1.5"" fill=""white"" />
  <circle cx=""110"" cy=""20"" r=""2"" fill=""white"" />
  <circle cx=""150"" cy=""40"" r=""1.5"" fill=""white"" />
  <circle cx=""180"" cy=""70"" r=""2"" fill=""white"" />
  <circle cx=""50"" cy=""80"" r=""1.5"" fill=""white"" />
  <circle cx=""90"" cy=""60"" r=""2"" fill=""white"" />
  <circle cx=""130"" cy=""90"" r=""1.5"" fill=""white"" />
  <circle cx=""170"" cy=""110"" r=""2"" fill=""white"" />

  <!-- Mountains -->
  <polygon points=""50,150 90,70 130,150"" fill=""#8B4513"" />
  <polygon points=""120,150 160,90 200,150"" fill=""#8B4513"" />
  <polygon points=""0,150 40,100 80,150"" fill=""#8B4513"" />

  <!-- Snow Caps -->
  <polygon points=""90,70 80,90 100,90"" fill=""white"" />
  <polygon points=""160,90 150,110 170,110"" fill=""white"" />
  <polygon points=""40,100 30,120 50,120"" fill=""white"" />
</svg>
```",0.9978998899459839
" 'Abstract art with bold, black brushstrokes',","<svg viewBox=""0 0 100 100"" width=""100"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""0%"">
      <stop offset=""0%"" style=""stop-color:rgb(0,0,0);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(0,0,0);stop-opacity:0"" />
    </linearGradient>
  </defs>
  <g fill=""none"" stroke=""black"" stroke-width=""3"">
    <path d=""M10,20 Q40,5 70,20"" />
    <path d=""M20,40 Q50,25 80,40"" />
    <path d=""M10,60 Q40,45 70,60"" />
    <path d=""M20,80 Q50,65 80,80"" />
  </g>
  <g fill=""none"" stroke=""url(#grad1)"" stroke-width=""5"">
    <path d=""M15,30 Q45,15 75,30"" />
    <path d=""M25,50 Q55,35 85,50"" />
    <path d=""M15,70 Q45,55 75,70"" />
  </g>
</svg>","```svg
<svg viewBox=""0 0 100 100"" width=""100"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""0%"">
      <stop offset=""0%"" style=""stop-color:rgb(0,0,0);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(0,0,0);stop-opacity:0"" />
    </linearGradient>
  </defs>
  <g fill=""none"" stroke=""black"" stroke-width=""3"">
    <path d=""M10,20 Q40,5 70,20"" />
    <path d=""M20,40 Q50,25 80,40"" />
    <path d=""M10,60 Q40,45 70,60"" />
    <path d=""M20,80 Q50,65 80,80"" />
  </g>
  <g fill=""none"" stroke=""url(#grad1)"" stroke-width=""5"">
    <path d=""M15,30 Q45,15 75,30"" />
    <path d=""M25,50 Q55,35 85,50"" />
    <path d=""M15,70 Q45,55 75,70"" />
  </g>
</svg>
```",3.3498160973977065e-06
" 'Green and gold paisley scarf',","<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""goldGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%"">
      <stop offset=""0%"" style=""stop-color:rgb(255,215,0);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(255,223,0);stop-opacity:1"" />
    </linearGradient>
  </defs>
  <rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""green"" />
  <g transform=""translate(50, 50)"">
    <path d=""M20,0 C30,10 30,30 20,40 C10,50 0,50 0,40 C-10,30 -10,10 0,0 Z"" fill=""url(#goldGradient)"" />
    <path d=""M60,0 C70,10 70,30 60,40 C50,50 40,50 40,40 C30,30 30,10 40,0 Z"" fill=""url(#goldGradient)"" transform=""rotate(45, 50, 50)"" />
    <path d=""M100,0 C110,10 110,30 100,40 C90,50 80,50 80,40 C70,30 70,10 80,0 Z"" fill=""url(#goldGradient)"" transform=""rotate(90, 100, 50)"" />
    <path d=""M140,0 C150,10 150,30 140,40 C130,50 120,50 120,40 C110,30 110,10 120,0 Z"" fill=""url(#goldGradient)"" transform=""rotate(135, 150, 50)"" />
  </g>
</svg>","```svg
<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""goldGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%"">
      <stop offset=""0%"" style=""stop-color:rgb(255,215,0);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(255,223,0);stop-opacity:1"" />
    </linearGradient>
  </defs>
  <rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""green"" />
  <g transform=""translate(50, 50)"">
    <path d=""M20,0 C30,10 30,30 20,40 C10,50 0,50 0,40 C-10,30 -10,10 0,0 Z"" fill=""url(#goldGradient)"" />
    <path d=""M60,0 C70,10 70,30 60,40 C50,50 40,50 40,40 C30,30 30,10 40,0 Z"" fill=""url(#goldGradient)"" transform=""rotate(45, 50, 50)"" />
    <path d=""M100,0 C110,10 110,30 100,40 C90,50 80,50 80,40 C70,30 70,10 80,0 Z"" fill=""url(#goldGradient)"" transform=""rotate(90, 100, 50)"" />
    <path d=""M140,0 C150,10 150,30 140,40 C130,50 120,50 120,40 C110,30 110,10 120,0 Z"" fill=""url(#goldGradient)"" transform=""rotate(135, 150, 50)"" />
  </g>
</svg>
```",0.00030317422351799905
" 'Orange and teal zigzag pattern',","<svg viewBox=""0 0 100 100"" width=""100"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""orangeGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""0%"">
      <stop offset=""0%"" style=""stop-color:rgb(255,165,0);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(255,140,0);stop-opacity:1"" />
    </linearGradient>
    <linearGradient id=""tealGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""0%"">
      <stop offset=""0%"" style=""stop-color:rgb(0,128,128);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(0,100,100);stop-opacity:1"" />
    </linearGradient>
  </defs>
  <polygon points=""0,20 20,0 40,20 60,0 80,20 100,0 100,20 80,40 100,60 80,80 100,100 80,100 60,80 40,100 20,80 0,100"" fill=""url(#orangeGradient)"" />
  <polygon points=""0,40 20,20 40,40 60,20 80,40 100,20 100,40 80,60 100,80 80,100 60,80 40,100 20,80 0,100"" fill=""url(#tealGradient)"" />
</svg>","```svg
<svg viewBox=""0 0 100 100"" width=""100"" height=""100"" xmlns=""http://www.w3.org/2000/svg"">
  <defs>
    <linearGradient id=""orangeGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""0%"">
      <stop offset=""0%"" style=""stop-color:rgb(255,165,0);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(255,140,0);stop-opacity:1"" />
    </linearGradient>
    <linearGradient id=""tealGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""0%"">
      <stop offset=""0%"" style=""stop-color:rgb(0,128,128);stop-opacity:1"" />
      <stop offset=""100%"" style=""stop-color:rgb(0,100,100);stop-opacity:1"" />
    </linearGradient>
  </defs>
  <polygon points=""0,20 20,0 40,20 60,0 80,20 100,0 100,20 80,40 100,60 80,80 100,100 80,100 60,80 40,100 20,80 0,100"" fill=""url(#orangeGradient)"" />
  <polygon points=""0,40 20,20 40,40 60,20 80,40 100,20 100,40 80,60 100,80 80,100 60,80 40,100 20,80 0,100"" fill=""url(#tealGradient)"" />
</svg>
```",0.9998866319656372
" 'Black leather boots with silver buckles',","<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <!-- Boot Shape -->
  <path d=""M50 150 Q50 100 70 100 L130 100 Q150 100 150 150 Z"" fill=""black"" stroke=""black"" stroke-width=""2""/>
  
  <!-- Sole -->
  <rect x=""50"" y=""150"" width=""100"" height=""10"" fill=""black"" />

  <!-- Buckles -->
  <rect x=""80"" y=""110"" width=""20"" height=""10"" fill=""silver"" stroke=""black"" stroke-width=""1""/>
  <rect x=""80"" y=""130"" width=""20"" height=""10"" fill=""silver"" stroke=""black"" stroke-width=""1""/>
</svg>","```svg
<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <!-- Boot Shape -->
  <path d=""M50 150 Q50 100 70 100 L130 100 Q150 100 150 150 Z"" fill=""black"" stroke=""black"" stroke-width=""2""/>
  
  <!-- Sole -->
  <rect x=""50"" y=""150"" width=""100"" height=""10"" fill=""black"" />

  <!-- Buckles -->
  <rect x=""80"" y=""110"" width=""20"" height=""10"" fill=""silver"" stroke=""black"" stroke-width=""1""/>
  <rect x=""80"" y=""130"" width=""20"" height=""10"" fill=""silver"" stroke=""black"" stroke-width=""1""/>
</svg>
```",2.4021037461352535e-06
" 'golden wheat field under a clear blue sky',","<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <!-- Sky -->
  <rect x=""0"" y=""0"" width=""200"" height=""100"" fill=""skyblue"" />
  
  <!-- Wheat Field -->
  <rect x=""0"" y=""100"" width=""200"" height=""100"" fill=""gold"" />
  
  <!-- Wheat Stalks -->
  <g stroke=""saddlebrown"" stroke-width=""1"">
    <line x1=""20"" y1=""100"" x2=""20"" y2=""150"" />
    <line x1=""40"" y1=""100"" x2=""40"" y2=""150"" />
    <line x1=""60"" y1=""100"" x2=""60"" y2=""150"" />
    <line x1=""80"" y1=""100"" x2=""80"" y2=""150"" />
    <line x1=""100"" y1=""100"" x2=""100"" y2=""150"" />
    <line x1=""120"" y1=""100"" x2=""120"" y2=""150"" />
    <line x1=""140"" y1=""100"" x2=""140"" y2=""150"" />
    <line x1=""160"" y1=""100"" x2=""160"" y2=""150"" />
    <line x1=""180"" y1=""100"" x2=""180"" y2=""150"" />
  </g>
  
  <!-- Wheat Heads -->
  <g fill=""goldenrod"">
    <ellipse cx=""20"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""40"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""60"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""80"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""100"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""120"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""140"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""160"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""180"" cy=""95"" rx=""5"" ry=""10"" />
  </g>
</svg>","```svg
<svg viewBox=""0 0 200 200"" width=""200"" height=""200"" xmlns=""http://www.w3.org/2000/svg"">
  <!-- Sky -->
  <rect x=""0"" y=""0"" width=""200"" height=""100"" fill=""skyblue"" />
  
  <!-- Wheat Field -->
  <rect x=""0"" y=""100"" width=""200"" height=""100"" fill=""gold"" />
  
  <!-- Wheat Stalks -->
  <g stroke=""saddlebrown"" stroke-width=""1"">
    <line x1=""20"" y1=""100"" x2=""20"" y2=""150"" />
    <line x1=""40"" y1=""100"" x2=""40"" y2=""150"" />
    <line x1=""60"" y1=""100"" x2=""60"" y2=""150"" />
    <line x1=""80"" y1=""100"" x2=""80"" y2=""150"" />
    <line x1=""100"" y1=""100"" x2=""100"" y2=""150"" />
    <line x1=""120"" y1=""100"" x2=""120"" y2=""150"" />
    <line x1=""140"" y1=""100"" x2=""140"" y2=""150"" />
    <line x1=""160"" y1=""100"" x2=""160"" y2=""150"" />
    <line x1=""180"" y1=""100"" x2=""180"" y2=""150"" />
  </g>
  
  <!-- Wheat Heads -->
  <g fill=""goldenrod"">
    <ellipse cx=""20"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""40"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""60"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""80"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""100"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""120"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""140"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""160"" cy=""95"" rx=""5"" ry=""10"" />
    <ellipse cx=""180"" cy=""95"" rx=""5"" ry=""10"" />
  </g>
</svg>
```",0.9986224174499512
